isFake,userBiographyLength,userFollowerCount,userFollowingCount,userHasProfilPic,userIsPrivate,userMediaCount,usernameDigitCount,usernameLength
1,99,303,646,1,0,688,3,18
0,47,615,1168,0,1,145,0,14
0,53,1497,593,1,1,189,2,17
0,1,415,207,0,1,75,0,15
1,6,625,1535,1,1,71,3,20
0,65,940,2647,1,0,7,5,17
0,38,50,682,1,0,94,1,9
1,30,83,839,1,0,109,1,8
0,103,224,419,0,0,170,0,8
0,48,72,890,1,0,99,1,9
0,95,231,386,0,0,206,0,11
1,95,1418,356,1,0,313,1,8
1,25,650,12,0,0,201,0,9
0,44,637,49,0,1,234,0,8
0,24,1439,612,1,0,400,1,12
0,20,240,266,0,1,367,0,11
1,23,586,1153,0,1,104,0,6
0,27,1169,792,1,0,85,2,10
0,56,1360,280,0,1,1,1,14
1,9,1146,957,1,1,40,2,8
1,37,1193,817,1,0,354,3,6
1,76,457,352,0,0,16,2,19
1,70,1009,3386,0,0,3,4,10
1,2,927,265,0,1,43,0,11
0,117,748,331,0,0,57,0,8
0,100,717,341,0,0,71,0,9
1,7,88,723,1,0,76,2,10
1,9,79,574,1,1,66,2,10
0,12,631,977,0,1,526,0,9
0,13,649,1001,0,1,473,0,9
1,22,908,3406,0,0,6,1,13
0,57,1101,252,1,1,184,3,19
1,48,946,1248,1,1,296,1,12
1,7,2296,1156,1,1,135,3,10
0,7,909,20,0,0,113,0,11
0,112,668,728,0,1,491,0,14
1,118,732,719,0,0,614,0,14
0,1,2090,5911,0,1,1,1,5
0,44,2,285,1,0,157,1,7
0,12,271,61,0,1,186,0,7
0,2,764,1334,1,1,185,2,11
0,24,686,1307,1,1,190,2,11
1,22,683,1307,1,1,35,4,10
0,83,173,1154,0,0,35,0,9
0,3,72,480,1,0,132,1,12
1,15,347,226,1,0,39,5,9
0,41,1227,1203,1,0,272,1,9
0,44,62,837,1,0,80,1,10
1,19,66,531,1,0,89,1,10
1,22,82,383,1,1,93,1,10
1,30,742,2704,0,1,6,3,11
0,134,372,78,0,1,182,0,7
1,104,408,162,0,0,187,0,9
0,89,449,91,0,1,184,0,9
0,92,562,172,0,1,291,0,8
0,56,594,194,0,0,222,0,8
1,115,574,10,0,0,284,0,8
1,71,403,127,0,0,169,0,9
1,135,481,43,0,0,166,0,8
0,3,1701,314,1,1,122,2,6
0,126,1785,385,1,0,143,2,9
0,72,518,249,1,1,429,3,8
1,66,674,306,1,1,677,4,14
0,122,1779,1144,0,0,3,1,11
1,135,715,292,0,0,98,0,10
1,118,704,330,0,0,77,0,10
0,32,883,4414,0,0,8,0,6
1,108,29,972,1,1,92,2,17
1,39,913,623,0,1,675,0,10
0,30,1292,647,1,1,140,2,16
1,14,1434,977,1,1,437,3,13
0,11,2545,110,1,1,112,1,12
1,53,553,1351,1,1,66,3,13
0,43,30,1018,1,1,27,3,11
1,40,99,378,1,0,82,2,11
0,22,114,560,1,1,77,2,11
1,49,54,816,1,0,108,2,11
0,38,54,483,1,1,92,2,12
1,15,63,484,1,1,79,2,12
1,38,101,633,1,0,64,2,13
0,27,87,406,1,0,72,2,12
0,24,46,463,1,0,84,2,13
1,34,112,215,0,1,12,4,9
1,2,270,328,0,1,320,0,11
1,113,819,174,0,0,49,0,13
1,143,1325,484,1,1,595,1,5
0,0,121,7458,1,1,31,6,11
1,69,1203,1117,1,0,155,3,7
1,44,1665,539,1,0,409,1,10
1,27,790,540,0,0,3,6,6
0,60,1321,5045,0,1,2,0,11
0,130,899,688,0,1,62,0,19
0,139,485,179,0,0,269,0,10
0,96,2509,410,1,1,169,2,9
1,139,1622,381,1,1,227,2,10
0,50,819,151,0,0,36,0,16
0,87,182,1719,0,1,17,0,10
1,42,2062,124,0,0,11,0,8
0,15,148,409,1,1,291,1,13
1,1,624,1349,1,1,25,2,8
0,0,124,1964,1,1,420,1,10
1,17,706,3137,0,0,0,5,17
0,68,402,1227,1,0,34,3,19
0,87,1289,125,0,1,0,1,11
0,1,502,157,1,0,416,3,7
0,90,226,30,0,1,189,0,15
0,2,1166,839,1,0,71,2,11
0,3,65,753,1,1,105,2,11
0,4,61,426,1,0,61,2,11
1,3,102,423,1,1,80,2,11
1,0,63,1252,0,1,66,1,7
0,50,249,361,0,0,362,0,10
0,49,230,433,0,0,558,0,10
0,107,689,35,1,1,256,3,8
0,0,391,5420,1,0,319,2,12
1,0,50,368,0,0,134,2,8
1,64,1373,400,1,0,19,2,17
0,0,1418,176,0,1,142,1,10
0,9,335,3744,0,1,9,4,12
0,1,127,804,1,1,53,2,12
0,83,1436,94,1,0,105,1,12
1,15,89,606,1,1,62,1,11
0,52,66,732,1,1,94,1,12
0,45,84,454,1,1,95,1,13
0,20,66,819,1,1,95,1,11
0,38,1656,2956,0,1,1,0,10
1,1,575,675,0,0,38,0,13
0,1,628,695,0,1,35,0,13
1,36,55,1099,0,1,25,0,10
0,12,1298,566,1,0,181,3,11
1,108,557,1399,1,0,21,3,9
1,1,448,75,1,1,405,3,10
0,132,514,3070,0,0,8,2,8
1,18,668,1506,1,0,159,2,11
0,131,1465,4050,0,1,0,0,11
0,120,2581,3611,0,1,0,0,11
0,110,1504,4158,0,1,0,0,11
0,134,1482,6110,0,1,0,0,11
1,81,1854,3811,0,1,0,0,11
0,1,1162,531,1,0,129,2,11
0,17,254,133,0,0,248,0,11
0,50,254,146,0,0,199,0,11
0,40,234,50,0,0,309,0,11
1,45,289,15,0,1,173,0,12
0,45,222,120,0,1,162,0,11
0,50,763,195,0,1,227,0,8
0,138,378,1198,0,0,37,0,8
0,79,292,1172,0,1,34,0,8
0,15,1278,3901,0,1,0,0,13
1,37,995,671,0,1,66,0,9
1,17,997,682,0,1,90,0,7
0,10,601,605,1,0,43,5,9
1,113,1395,1953,0,0,5,0,12
0,109,1303,366,0,0,0,3,8
0,0,1523,765,0,0,136,1,6
1,103,865,2902,0,0,7,0,11
1,77,249,507,0,1,184,0,9
1,7,310,1067,0,1,501,0,17
1,15,1251,5373,0,1,2,0,11
1,39,800,115,0,0,56,0,12
1,37,848,163,0,0,112,0,11
0,37,815,159,0,1,93,0,11
0,16,776,63,0,0,80,0,11
0,88,267,925,0,0,167,0,6
1,127,1122,2074,0,0,5,3,14
0,127,1546,486,1,0,499,1,9
1,49,1331,215,1,0,19,2,15
0,39,1498,5476,0,1,0,0,12
1,53,1345,6342,0,1,0,0,13
1,1,78,558,0,1,12,4,10
1,8,641,157,0,1,229,0,12
0,27,168,540,0,1,406,0,12
1,91,528,1157,0,1,46,0,10
0,95,314,1176,0,0,45,0,10
1,2,32,940,1,1,90,3,11
1,14,204,54,0,1,265,0,12
1,0,602,3391,0,1,42,1,8
0,45,345,1204,1,1,672,3,6
0,13,56,919,1,0,115,1,13
0,0,392,2713,1,0,368,1,11
1,49,929,219,0,1,144,0,8
1,1,217,392,0,0,15,3,19
0,21,858,595,0,0,188,0,17
1,113,844,498,0,1,254,0,9
0,23,302,1392,1,0,30,3,19
0,12,94,350,0,0,24,0,6
0,108,305,28,0,1,212,0,11
0,49,1360,394,1,1,485,1,12
1,1,437,562,0,0,12,2,9
0,9,989,3998,0,0,7,0,14
0,24,1468,808,1,1,454,2,14
0,68,42,270,1,0,63,1,11
1,67,2549,239,0,1,0,2,12
1,56,691,888,0,1,468,0,12
1,63,711,751,0,1,634,0,12
0,133,697,898,0,1,571,0,12
1,105,658,818,0,0,484,0,11
0,136,644,664,0,1,335,0,11
0,143,703,817,0,1,603,0,13
0,23,118,371,1,1,90,2,14
1,1,1120,584,1,1,71,3,15
1,11,1196,851,1,0,74,1,13
1,1,393,1237,1,0,27,1,16
1,100,987,3329,0,0,4,1,9
0,109,1507,616,1,0,496,2,8
0,9,829,486,1,1,46,5,15
0,38,14,268,1,1,114,1,18
1,49,69,7149,0,1,14,0,9
0,2,619,217,0,1,397,0,16
0,0,1150,698,0,1,500,1,13
1,15,1474,2775,0,1,1,0,11
0,24,71,51,1,0,46,1,8
1,22,657,1451,1,0,139,1,13
0,144,664,102,0,0,45,0,9
1,2,704,1445,1,0,35,3,14
1,14,116,867,1,0,118,2,13
1,0,1507,733,0,0,129,1,14
1,75,1061,155,1,1,21,3,17
0,18,1003,452,0,1,21,0,11
0,4,303,1075,0,1,180,0,14
1,1,301,5027,0,1,8,2,7
0,123,1072,887,0,0,147,0,8
1,105,605,1036,0,0,12,2,12
1,1,1389,6306,0,1,0,2,8
1,1,2624,4102,0,1,0,1,8
1,77,2478,3228,0,1,0,0,12
1,69,789,522,0,0,239,0,10
0,115,79,439,1,0,48,2,8
0,24,1251,306,0,0,10,0,8
0,17,1268,205,1,0,124,1,7
0,78,1619,687,1,0,404,2,17
0,139,746,121,0,1,48,0,10
1,25,692,311,0,1,187,0,5
0,2,749,310,0,1,232,0,5
1,22,1445,850,1,0,310,1,16
0,94,187,1376,0,0,15,2,14
1,49,623,43,0,0,416,0,6
0,1,56,3450,1,1,296,0,8
0,36,2238,3015,0,1,1,0,12
0,0,646,2934,0,0,27,3,13
1,2,444,1087,0,1,549,0,16
0,46,2191,654,1,1,688,2,10
0,29,1502,697,1,0,404,2,9
0,22,2410,806,1,0,348,2,10
0,59,73,1335,0,0,12,1,9
1,135,1269,406,1,1,18,2,9
0,42,98,192,0,1,22,0,8
0,22,230,658,0,0,15,4,18
1,1,362,3376,0,0,7,1,10
0,3,171,799,0,0,179,0,18
0,12,60,974,0,0,25,0,11
0,43,608,1445,1,0,312,2,8
0,22,1141,925,1,1,101,1,10
1,116,295,379,0,0,335,0,15
1,2,966,1026,0,1,88,0,8
0,43,222,540,0,0,650,0,14
0,23,51,88,1,1,46,2,11
0,32,61,114,1,0,51,2,11
1,39,87,108,1,1,47,2,12
1,43,947,1112,0,0,32,0,11
1,24,1430,1495,0,1,3,0,17
0,0,509,4284,0,1,38,2,19
1,2,613,1192,0,1,12,3,10
1,0,101,684,0,1,115,1,12
0,0,80,358,0,1,122,1,11
1,93,325,6338,0,1,7,1,12
0,99,552,6218,0,1,7,1,11
1,138,300,949,0,0,280,0,10
0,25,684,1530,1,1,64,1,16
0,22,105,860,0,1,23,0,11
0,40,100,622,0,0,23,0,11
0,36,97,724,0,0,24,0,11
0,31,107,452,0,1,23,0,11
1,21,1348,266,1,0,109,2,12
1,45,2291,320,1,1,131,2,10
0,0,2274,2574,1,1,126,2,8
0,33,1202,603,0,0,14,0,10
0,72,942,436,0,0,23,0,18
1,1,1264,5071,0,1,0,1,9
0,1,324,598,0,0,46,0,5
0,24,333,1429,1,1,52,4,5
1,18,2311,921,1,1,378,1,16
0,69,1016,687,0,1,136,0,9
0,1,1343,2890,0,1,0,2,10
0,144,326,115,0,0,173,0,6
0,149,323,6,0,0,168,0,6
0,34,1879,607,1,0,140,1,6
1,37,581,1525,1,1,189,1,8
1,40,49,98,1,1,39,1,9
1,42,1341,264,0,0,10,0,11
0,30,234,530,0,0,389,0,8
0,2,847,822,1,0,24,6,10
1,94,1081,824,0,1,141,0,10
1,87,656,1013,0,1,118,0,8
1,26,2469,204,1,0,128,1,11
1,0,88,539,0,0,96,2,8
0,0,59,756,0,0,106,2,9
1,35,1351,84,0,0,0,3,14
1,15,2585,823,1,0,338,3,7
1,36,941,663,0,0,196,0,18
1,0,42,3249,0,1,25,3,8
0,66,21,172,0,1,21,0,8
0,73,52,70,0,0,21,0,9
1,2,583,534,1,1,53,5,12
0,0,607,1234,0,1,152,2,19
1,84,1189,701,1,0,24,1,10
0,96,707,157,0,0,36,0,9
0,10,1548,703,1,0,221,4,8
1,22,195,565,0,0,455,0,12
1,1,66,6158,1,0,572,0,9
1,1,63,3696,1,0,431,0,8
0,1,52,4515,1,0,444,0,8
0,55,221,1332,1,1,41,3,14
1,2,111,130,1,1,39,2,10
1,12,59,115,1,1,40,2,10
1,28,479,1133,0,0,91,0,8
1,21,531,1152,0,0,100,0,9
1,58,195,1409,1,1,146,2,11
1,0,89,433,0,0,100,1,9
0,50,811,975,0,0,186,0,12
0,1,422,282,1,1,686,3,18
0,124,393,999,0,1,313,0,9
0,27,779,849,0,1,573,0,14
0,52,663,1001,0,1,16,2,13
0,79,1213,860,1,1,92,2,12
0,0,54,560,0,0,111,3,5
0,0,59,408,0,0,113,3,6
0,1,50,1740,0,1,18,0,11
0,0,1410,2702,1,0,67,2,10
0,31,739,221,0,1,166,0,9
0,0,911,3265,0,0,25,2,15
0,12,123,536,0,0,21,0,20
1,20,15,1219,1,1,25,4,17
1,113,684,895,0,0,12,2,9
0,98,814,277,0,0,42,0,9
0,32,220,2748,0,0,9,4,18
0,130,12,78,0,1,21,0,10
0,11,602,3596,0,0,7,4,8
0,34,299,465,0,1,319,0,10
1,113,730,373,0,0,286,0,9
0,59,751,370,0,1,165,0,9
0,25,965,1765,0,0,2,6,9
1,86,86,687,0,0,22,0,11
1,46,1509,792,1,1,173,1,18
1,0,53,784,0,1,98,1,10
0,122,633,1078,0,0,61,0,7
1,138,1252,419,1,1,239,2,17
1,131,88,706,1,0,44,2,8
1,101,51,616,1,0,35,2,9
1,123,296,597,1,1,487,3,8
1,29,2612,760,0,1,0,3,9
0,104,964,215,1,0,240,3,9
1,70,319,3,0,1,257,0,8
1,132,326,134,0,0,247,0,7
0,123,385,405,0,0,451,0,6
1,99,594,401,0,1,431,0,6
1,47,21,871,0,0,25,0,20
0,123,6,296,1,1,88,1,11
0,77,291,138,0,1,12,2,14
0,117,829,995,0,0,125,0,11
0,90,848,1120,0,1,135,0,12
0,21,362,1544,1,0,62,2,12
0,49,529,84,0,0,343,0,6
0,51,292,3473,0,1,10,1,10
1,3,1091,3075,1,0,17,4,11
0,24,235,617,0,1,395,0,8
0,119,753,3795,0,1,7,0,10
0,99,1485,4337,0,0,1,4,20
1,63,1353,4259,0,0,0,4,17
0,78,799,212,0,1,41,0,10
1,19,262,1076,0,0,222,0,11
1,24,224,1084,0,0,240,0,13
0,26,281,1111,0,0,275,0,12
0,36,272,1011,0,0,254,0,11
1,19,214,1067,0,1,171,0,13
1,21,2573,499,1,1,588,2,7
1,14,1534,441,1,1,535,2,9
1,0,1182,677,0,1,306,3,12
0,132,1198,609,1,0,53,2,12
1,0,1130,2625,1,1,25,5,10
1,10,15,223,1,1,89,2,18
0,24,726,195,0,1,243,0,10
1,83,797,537,0,0,95,0,16
0,4,906,978,0,1,83,0,11
0,1,599,121,0,1,24,0,14
1,15,403,488,0,0,14,4,9
0,51,1250,193,1,1,111,2,13
1,26,43,62,1,0,117,2,7
0,34,2506,504,1,1,240,1,6
1,48,548,1090,0,0,661,0,7
0,42,1518,140,1,0,122,2,11
1,2,674,209,0,0,54,0,17
0,7,584,4728,1,0,18,2,7
0,109,323,315,1,0,431,4,9
0,17,342,1448,1,0,189,2,8
1,12,558,1370,1,1,152,2,18
1,36,1861,241,0,1,0,2,11
0,2,972,463,0,1,26,0,8
0,105,88,558,1,0,44,2,10
0,97,99,666,1,0,48,2,10
0,86,67,753,1,0,53,2,10
1,48,946,99,0,0,217,0,15
0,1,431,481,0,0,41,0,14
0,1,320,716,0,0,39,0,14
1,111,919,853,0,1,187,0,8
0,0,18,1056,0,1,95,1,9
0,109,124,329,0,1,24,0,15
0,3,77,459,0,1,25,0,12
0,119,1298,1467,0,1,0,3,10
0,8,364,1148,0,1,74,0,8
0,50,1235,293,0,0,10,0,10
0,2,1865,832,1,1,201,4,11
1,92,672,316,0,0,134,0,11
0,117,280,276,0,0,80,0,17
0,59,278,302,0,0,82,0,20
1,43,792,5,0,0,26,0,16
0,2,266,1093,0,0,169,0,11
0,3,293,1125,0,1,232,0,13
0,47,636,267,0,1,209,0,9
1,104,1324,3449,0,0,2,1,19
1,46,809,256,0,0,99,0,9
0,34,1165,1031,1,1,419,3,8
0,35,1457,276,0,0,0,3,14
1,4,2585,654,1,0,550,3,11
0,102,860,98,0,1,23,0,8
1,1,2124,2585,0,1,0,1,11
0,6,1268,835,1,0,443,3,11
0,31,346,1369,1,1,37,3,6
0,150,188,741,0,1,171,0,12
0,20,69,427,0,1,25,0,16
1,85,830,305,0,1,28,0,12
0,9,242,1550,0,1,18,0,10
0,53,1389,555,1,1,149,2,10
0,24,825,5814,0,1,8,0,7
1,0,659,693,0,0,111,6,11
1,1,440,410,0,0,39,0,8
0,1,455,754,0,1,36,0,7
1,1,391,361,0,0,52,0,8
0,1,531,407,0,1,40,0,8
0,1,456,777,0,1,50,0,9
0,136,917,663,0,0,126,0,20
1,40,13,1280,1,1,25,3,9
0,34,98,187,1,1,37,1,11
1,19,637,1228,1,1,238,1,11
1,71,49,910,0,0,24,0,8
0,62,26,560,0,1,25,0,7
0,2,863,487,0,0,510,0,9
1,28,674,372,0,1,6,5,17
1,149,967,375,0,0,46,0,11
1,71,907,850,0,0,304,0,10
0,82,863,1094,0,0,79,0,13
0,91,310,392,0,1,331,0,9
1,73,605,367,0,0,628,0,8
1,18,377,972,0,0,15,1,17
1,119,81,739,1,1,47,1,10
0,1,173,416,0,0,50,0,12
0,135,901,589,0,1,54,0,8
0,53,1044,1254,1,1,49,1,7
0,59,1293,181,0,1,8,0,9
1,44,98,1538,0,0,14,2,9
0,95,1296,115,0,0,7,0,8
0,126,115,319,1,0,28,1,18
1,71,427,1021,0,0,116,0,18
1,1,116,0,0,0,12,3,12
0,5,839,291,0,1,54,0,10
1,21,526,2497,1,0,17,5,9
1,91,206,982,1,1,283,3,19
0,17,905,582,0,0,355,0,10
1,15,944,571,0,0,350,0,10
0,18,91,1467,1,0,20,1,10
0,41,1488,237,1,0,112,2,9
0,1,505,669,0,0,46,0,10
0,18,989,783,0,0,25,0,14
0,44,1250,294,1,1,135,1,14
0,2,1300,1166,1,0,128,2,6
0,0,79,791,0,1,93,1,12
1,50,626,1034,0,1,12,1,6
1,51,93,256,1,1,35,2,10
0,75,1078,516,0,0,159,0,11
0,36,306,1340,1,1,317,1,14
0,25,1375,357,1,0,18,2,8
1,99,680,225,0,1,59,0,13
1,55,690,268,0,1,69,0,11
1,114,649,285,0,1,68,0,11
1,104,755,303,0,1,89,0,12
0,113,730,235,0,0,105,0,13
1,64,761,265,0,1,66,0,13
0,147,1176,6229,0,1,4,0,15
1,15,21,2878,0,0,14,1,15
1,137,464,1322,1,0,51,4,12
1,69,509,1284,1,0,53,3,11
1,14,2586,4406,0,1,0,0,10
0,6,1502,536,1,0,201,1,8
0,28,1637,509,1,0,165,2,8
0,0,2376,417,0,1,65,3,9
1,27,872,712,0,0,389,0,12
0,39,791,949,0,0,323,0,12
0,56,368,364,0,1,510,0,10
0,45,161,639,0,1,211,0,10
0,0,58,762,0,1,104,4,8
0,50,744,360,0,0,588,0,10
1,12,724,321,0,0,238,0,11
1,54,52,144,1,0,31,2,6
0,29,275,533,0,1,440,0,11
1,45,292,438,0,1,419,0,11
1,61,13,31,1,1,44,2,6
0,39,1184,514,1,0,175,4,8
1,34,600,192,0,0,483,0,8
1,39,588,76,0,1,611,0,8
1,39,400,1190,0,1,75,0,13
0,1,552,859,0,0,28,0,8
0,2,470,1349,1,1,397,2,9
1,57,1538,458,0,0,0,3,6
1,133,48,1528,1,1,21,2,8
0,0,103,754,0,0,123,2,12
0,1,1564,3435,0,1,0,3,7
0,10,38,42,1,0,119,2,5
1,112,624,881,0,1,12,1,10
1,37,278,1244,1,0,84,3,14
0,141,381,158,0,1,180,0,11
0,139,628,155,0,1,165,0,11
0,84,536,5,0,0,285,0,13
1,90,627,93,0,0,169,0,11
0,63,497,93,0,1,227,0,12
0,69,515,120,0,1,284,0,12
0,63,607,44,0,1,198,0,12
0,11,1477,443,1,1,143,1,13
0,13,2600,562,1,0,149,2,12
0,95,904,1389,1,0,45,1,13
1,0,15,5168,1,1,73,4,18
1,2,714,348,0,1,236,0,6
1,23,1075,398,0,0,147,0,12
1,18,948,960,0,1,203,0,6
0,101,1008,299,1,1,267,3,8
1,26,69,697,1,0,53,2,19
1,100,1141,115,1,1,357,1,14
0,73,391,120,1,1,248,3,9
1,15,382,567,1,0,37,6,14
1,105,420,46,1,1,174,3,7
0,32,357,1397,1,0,256,2,12
1,23,492,1552,0,1,17,0,10
1,9,1617,128,0,1,2,3,9
0,31,1338,5933,0,0,3,0,7
1,25,1483,4772,0,0,3,0,8
1,20,2192,4118,0,0,3,0,10
0,15,101,234,1,0,50,2,7
0,1,1117,271,1,1,144,2,9
1,2,605,1385,1,0,238,1,11
1,64,65,108,1,0,30,1,5
0,15,1562,952,1,0,195,3,9
0,79,35,123,1,0,53,1,6
1,120,1231,428,1,1,268,1,6
0,2,1501,61,1,0,19,1,8
1,104,356,1499,1,1,156,2,10
0,34,1249,596,1,1,154,2,12
0,21,1239,367,1,0,151,1,12
0,103,370,360,0,0,176,0,20
0,143,344,363,0,1,203,0,20
1,24,378,85,0,1,326,0,6
1,56,562,240,0,0,126,0,19
0,21,226,504,0,1,206,0,20
1,47,260,450,0,1,177,0,19
0,11,636,1408,1,1,37,4,10
0,8,346,1388,1,1,217,2,13
1,134,369,121,1,0,171,3,10
0,115,360,56,1,1,285,3,10
0,24,38,805,1,0,30,4,9
1,106,169,1178,0,1,46,0,13
1,52,371,1040,0,0,525,0,8
0,25,757,1007,0,0,240,0,14
0,101,1569,663,1,0,393,1,10
0,70,2432,732,1,1,397,2,10
0,143,1752,698,1,0,323,2,8
0,60,1468,708,1,1,469,2,8
0,133,1042,570,0,0,161,0,11
0,33,1056,597,0,1,37,0,15
0,98,67,1522,1,0,21,1,7
1,27,219,654,0,1,337,0,11
0,138,268,1484,1,0,128,2,16
1,131,1099,120,0,0,11,1,13
0,1,314,23,1,1,413,4,12
0,0,427,6217,1,0,266,3,10
1,87,280,946,0,0,263,0,14
1,97,278,565,0,0,293,0,14
1,149,46,814,1,0,33,2,9
1,45,2414,4608,0,0,3,0,7
0,67,16,673,1,1,126,2,19
1,1,398,956,0,1,38,0,13
1,1,490,397,0,0,41,0,12
1,1,350,523,0,1,41,0,11
0,1,329,376,0,1,35,0,12
0,109,493,1435,1,0,21,3,11
0,24,1156,1206,1,0,440,2,13
0,31,1136,791,1,0,46,3,9
0,121,1081,789,0,1,108,0,14
1,21,33,7199,0,0,12,2,10
0,23,25,945,1,1,29,3,5
0,35,1474,708,1,0,404,2,11
0,23,81,623,1,1,54,1,9
1,18,700,1057,0,0,307,0,7
1,19,720,992,0,1,309,0,9
1,28,1656,6463,0,1,1,3,8
1,106,646,1397,1,1,110,2,6
0,3,237,520,1,1,45,6,8
0,22,56,261,1,1,49,1,8
0,20,519,1364,1,0,37,4,9
1,100,1417,535,0,0,0,4,13
0,42,1143,841,1,0,71,1,11
1,53,296,243,0,0,304,0,14
0,16,1894,560,1,1,175,2,12
1,22,41,104,1,1,85,2,10
1,43,351,180,0,0,326,0,14
0,111,1201,597,1,1,85,2,11
0,139,5,30,1,0,52,2,7
1,65,2213,957,1,1,392,1,6
0,64,1182,63,1,1,227,1,16
0,27,81,259,1,0,39,2,9
1,2,66,498,1,0,52,1,19
0,50,2156,5248,0,0,2,1,6
0,39,600,112,0,1,410,0,12
0,25,566,149,0,0,397,0,11
0,41,557,46,0,1,396,0,12
0,0,337,5695,1,0,197,2,8
0,6,65,306,1,1,61,1,15
0,2,2214,980,1,0,240,1,11
1,17,646,2077,0,1,14,0,15
1,0,2,507,0,0,137,3,7
1,83,483,271,0,0,94,0,18
1,9,904,5715,0,1,11,0,15
0,91,1151,161,1,0,537,2,12
0,99,422,1512,1,0,20,4,13
0,35,243,289,0,1,184,0,7
0,17,258,218,0,0,299,0,9
0,32,784,251,0,1,65,0,7
0,30,813,336,0,0,96,0,9
0,4,793,320,0,1,88,0,8
1,12,791,263,0,1,72,0,8
0,2,784,216,0,1,100,0,8
0,7,806,209,0,1,63,0,7
1,2,810,218,0,0,65,0,7
1,37,528,109,0,0,373,0,9
1,42,389,159,0,1,552,0,9
0,38,392,171,0,1,487,0,9
0,29,472,53,0,0,335,0,7
1,26,372,50,0,1,520,0,8
1,33,499,1466,1,1,47,3,11
1,57,1027,1311,1,1,62,2,5
0,69,67,521,0,0,25,0,14
1,25,69,1131,1,1,33,1,12
1,60,33,424,0,1,25,0,11
1,41,153,588,0,1,142,0,11
1,21,641,213,0,1,202,0,9
0,24,1243,525,1,1,241,1,12
0,21,1217,45,1,1,186,1,8
1,16,21,60,1,1,122,1,7
1,27,1364,4247,0,0,3,0,13
1,33,2533,4024,0,0,3,0,12
0,0,1632,902,0,1,106,3,10
0,91,515,1127,0,0,16,1,10
0,17,178,879,0,1,612,0,10
0,105,72,929,1,0,44,1,6
0,44,63,329,1,1,46,2,12
0,77,373,1588,0,1,4,5,7
1,31,1134,328,1,1,40,4,14
0,144,472,1294,1,0,30,3,9
0,68,234,62,0,1,160,0,10
1,1,91,7204,0,0,10,4,16
0,26,1308,611,1,0,299,1,12
0,124,819,379,1,0,345,3,18
0,3,257,331,0,1,298,0,8
0,33,151,161,0,1,43,0,11
1,1,433,448,0,0,28,0,7
0,26,348,8,0,1,362,0,10
0,2,250,388,0,0,284,0,16
0,52,1268,498,1,0,298,1,14
0,40,794,307,0,0,94,0,10
0,15,810,315,0,0,55,0,10
0,17,795,320,0,1,70,0,10
0,2,1447,661,1,1,144,1,14
1,63,612,288,0,0,175,0,9
0,69,553,233,0,0,164,0,7
0,67,375,264,0,0,278,0,9
1,56,371,201,0,0,260,0,8
1,65,495,332,0,0,163,0,9
1,102,451,307,0,1,232,0,9
1,90,604,219,0,1,177,0,9
1,89,446,269,0,0,216,0,9
1,113,346,336,0,1,165,0,7
0,124,450,348,0,0,188,0,7
0,105,288,106,0,0,131,0,9
1,104,702,75,0,1,47,0,11
0,60,741,71,0,1,52,0,12
0,20,176,550,0,0,658,0,12
1,90,818,401,0,1,67,0,6
1,47,967,889,0,1,66,0,17
0,33,34,179,0,0,25,0,10
1,0,43,298,0,0,134,1,9
0,0,49,331,0,1,83,2,16
0,69,681,397,0,1,299,0,14
0,114,1344,614,1,0,351,1,11
0,17,70,1093,1,0,48,2,6
1,73,55,179,1,0,28,2,10
1,61,371,2306,0,0,10,3,11
1,124,2401,555,1,1,194,2,6
1,1,302,849,0,1,93,0,15
1,117,538,1369,1,0,22,3,11
0,0,112,704,0,1,115,3,12
1,35,1555,439,1,0,214,2,8
1,102,2404,435,0,0,0,3,10
0,62,1777,922,1,0,429,1,8
1,21,1536,3190,0,0,3,0,11
0,104,757,1007,0,0,90,0,14
0,131,413,397,0,1,12,1,10
0,107,595,1312,1,0,26,4,14
0,137,861,41,0,1,0,5,11
0,24,154,574,0,1,65,0,7
1,77,786,309,0,0,45,0,11
0,59,794,325,0,0,50,0,12
0,15,874,205,0,0,119,0,11
1,0,49,173,0,1,144,1,10
0,25,734,546,0,1,403,0,10
0,22,740,523,0,1,402,0,10
1,110,657,240,0,0,3,6,11
1,32,1216,298,1,1,156,2,11
1,58,1765,2689,0,1,1,0,11
0,51,65,1094,1,1,45,1,9
1,91,295,33,0,1,82,0,6
1,105,17,689,1,1,65,2,16
1,2,1215,117,1,0,166,2,11
0,33,924,225,0,0,25,0,12
1,128,865,464,0,0,187,0,11
1,145,549,347,0,0,257,0,10
0,37,1819,346,1,0,113,2,8
1,49,788,335,0,1,33,0,16
0,1,43,903,1,1,31,2,12
1,37,201,964,0,1,203,0,10
0,66,98,718,1,1,37,1,14
0,8,100,1268,1,1,24,1,11
0,0,141,2113,1,0,189,3,8
0,1,975,194,1,1,64,3,11
0,97,176,142,0,1,110,0,10
0,75,258,1347,1,1,143,1,7
0,77,1266,614,1,1,342,2,13
0,65,1237,501,1,1,185,2,5
1,20,78,402,1,0,34,2,17
0,27,903,79,1,1,395,3,9
0,3,1140,76,1,0,104,4,19
0,139,1651,385,0,0,10,0,10
0,105,1476,355,0,1,9,0,8
0,20,760,123,0,1,81,0,6
0,28,560,2541,1,1,14,5,9
